release_date,year,artistName,trackName,trackID,acoustincess,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,chart_position,genres
1953-04-21 00:00:00,1953,Frank Chacksfield,Limelight (Terry's Theme),4oCKgiJrYqpE2IwUTRI2oR,0.964,0.247,140533,0.07,0.387,5,0.279,-16.118,1,0.041,147.368,3,0.16699999999999998,11,27,"['ballroom', 'easy listening', 'lounge']"
1953-05-11 00:00:00,1953,Silvana Mangano,Anna,0S51binRJmi99jQbVh4HU0,0.461,0.769,151731,0.769,0.0017399999999999998,3,0.0767,-10.432,1,0.035,107.311,4,0.961,28,20,[]
1953-05-15 00:00:00,1953,Frank Chacksfield,Ebb Tide,2jCGELICh9bYpSiJ9bl2vL,0.759,0.155,217267,0.482,0.04,0,0.493,-9.623,1,0.0375,141.82399999999996,5,0.0518,41,12,"['ballroom', 'easy listening', 'light music', 'lounge']"
1953-05-30 00:00:00,1953,Joni James,Your Cheating Heart,1lBVrR8Xwkxhbr1sL1B7fD,0.7659999999999999,0.321,170475,0.191,0.0,8,0.205,-11.640999999999998,1,0.0299,85.62700000000002,4,0.374,0,26,"['adult standards', 'deep adult standards', 'easy listening']"
1953-07-10 00:00:00,1953,Eddie Fisher,I'm Walking Behind You,70PXozsEK1wUHXnT72Wlxh,0.913,0.27,184400,0.163,0.0,2,0.126,-10.784,1,0.0288,80.482,4,0.245,22,4,"['adult standards', 'deep adult standards', 'easy listening', 'lounge']"
1953-09-09 00:00:00,1953,Eddie Fisher,With These Hands,277LghlWZtZliiDK8m12Zh,0.8240000000000001,0.204,166307,0.388,0.000203,1,0.35100000000000003,-2.332,1,0.0298,89.85600000000002,4,0.136,12,28,"['adult standards', 'deep adult standards', 'easy listening', 'lounge']"
1953-09-11 00:00:00,1953,Pee Wee Hunt,Oh,28OFTSxTmCNj8O4hgyifjn,0.603,0.8140000000000001,161093,0.12,0.00108,10,0.0375,-12.272,1,0.21,124.664,4,0.807,9,11,['jazz trombone']
1953-10-25 00:00:00,1953,Perry Como,No Other Love,6Wdvm25PUPTvaGMfM2aEZb,0.884,0.21,194733,0.175,1.66e-06,0,0.103,-11.689,1,0.0338,179.94400000000005,4,0.201,20,8,"['adult standards', 'brill building pop', 'easy listening', 'lounge']"
1953-10-26 00:00:00,1953,Perry Como,Say You're Mine Again,2JIfFyJO0AQzmm83lzdrNg,0.965,0.687,173933,0.111,0.0,2,0.285,-12.723,0,0.0435,75.555,4,0.408,26,21,"['adult standards', 'brill building pop', 'easy listening', 'lounge']"
1953-11-08 00:00:00,1953,Richard Hayman,Ruby,3On3uVZeLPBtHJspprNmhi,0.34700000000000003,0.23,178341,0.358,0.0914,4,0.182,-8.738999999999999,0,0.0329,131.02,3,0.239,1,14,[]
1953-11-21 00:00:00,1953,Joni James,Why Don't You Believe Me,5RhafNDjb7ExzKVrMKfIio,0.917,0.174,176599,0.433,4.23e-06,3,0.114,-7.218,1,0.0307,163.183,4,0.269,17,25,"['adult standards', 'deep adult standards', 'easy listening']"
1954-01-01 00:00:00,1954,Nat King Cole,Answer Me My Love,2ktks2pRbdctBbec5EFUzw,0.929,0.193,157867,0.26,0.0,2,0.124,-11.702,1,0.0335,166.28400000000005,4,0.307,39,18,"['adult standards', 'lounge', 'vocal jazz']"
1954-01-01 01:00:00,1954,Rosemary Clooney,This Ole House,3reMY0PF49alfXMs30c2z4,0.755,0.6890000000000001,142267,0.723,0.0,0,0.248,-8.079,1,0.0483,105.913,4,0.962,29,12,"['adult standards', 'big band', 'brill building pop', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']"
1954-01-01 02:00:00,1954,Doris Day,If I Give My Heart To You,20G1XJaTwIm2IuwA3Pjg1d,0.973,0.503,169067,0.059,0.0,9,0.103,-16.131,1,0.0497,76.642,4,0.331,52,20,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'swing', 'vocal jazz']"
1954-01-01 03:00:00,1954,Kay Starr,If You Love Me (Really Love Me),3EDOhWyUVEuiKSlV0h7cJK,0.762,0.344,168333,0.345,3.92e-05,2,0.17600000000000002,-11.341,1,0.0344,109.531,3,0.428,22,21,"['adult standards', 'big band', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']"
1954-01-01 04:00:00,1954,Ralph Marterie,Skokiaan,7o3Yvs63kezcvizlafYVei,0.727,0.4370000000000001,171520,0.508,0.00872,5,0.156,-8.58,1,0.0339,88.34299999999998,4,0.738,1,22,['deep adult standards']
1954-01-01 05:00:00,1954,Don Cornell,Hold My Hand,4fCfTLuNQmQeHznSt6pvwc,0.8340000000000001,0.385,169213,0.209,0.0006580000000000001,3,0.219,-11.7,1,0.0315,82.363,4,0.29,22,23,['deep adult standards']
1954-01-01 06:00:00,1954,Gaylords,The Little Shoemaker,7yClKXvaCMZI0684RKXUQ3,0.532,0.861,137427,0.429,0.0,7,0.316,-13.701,1,0.0506,125.538,4,0.969,9,15,"['deep adult standards', 'vocal harmony group']"
1954-01-01 07:00:00,1954,Crew Cuts,Sh-Boom,0iApfII0PAUVPlgwCPRbls,0.85,0.672,168467,0.269,0.0,2,0.229,-10.932,0,0.0934,129.533,4,0.562,50,4,"['doo-wop', 'vocal harmony group']"
1954-01-01 08:00:00,1954,Rosemary Clooney,Hey There,0hNwfLcROljm0Wk9zWIQ6z,0.97,0.445,178333,0.101,2.98e-05,7,0.14400000000000002,-15.386,0,0.0367,88.163,5,0.206,29,3,"['adult standards', 'big band', 'brill building pop', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']"
1954-01-01 09:00:00,1954,Kitty Kallen,In The Chapel In The Moonlight,25RnUpDik2RL1hnjD45r91,0.958,0.27,157774,0.0638,0.00593,11,0.513,-24.296,1,0.0316,94.91,3,0.17800000000000002,10,28,"['deep adult standards', 'torch song']"
1954-01-01 10:00:00,1954,Four Aces,Stranger In Paradise,7p7WNgbDLsB2OkKMxDLGCz,0.7659999999999999,0.29100000000000004,178027,0.192,2.94e-05,5,0.17,-8.979,1,0.0279,78.012,4,0.411,18,29,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal harmony group']"
1954-01-01 11:00:00,1954,Perry Como,Papa Loves Mambo,4qdF7iTMOWPLZrH7s6yfZk,0.512,0.674,162107,0.498,2.05e-06,0,0.404,-10.07,1,0.13,81.075,4,0.747,54,25,"['adult standards', 'brill building pop', 'easy listening', 'lounge']"
1954-01-12 00:00:00,1954,Four Aces,Three Coins In The Fountain,3myhs1DFwJnd5TA4RZl1Hc,0.892,0.382,180733,0.0962,0.00297,3,0.119,-21.807,1,0.0316,78.03,4,0.514,33,8,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal harmony group']"
1954-02-23 00:00:00,1954,Jo Stafford,Make Love To Me,55mhvXyob5y5FzIMQqtobb,0.899,0.57,164728,0.51,0.0,9,0.219,-4.632,1,0.0333,109.737,4,0.727,15,5,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']"
1954-05-25 00:00:00,1954,Archie Bleyer,Hernando's Hideaway,3WGmBeonT86njnrQSrB2JW,0.127,0.862,156944,0.5429999999999999,0.00153,0,0.103,-9.487,0,0.104,118.839,4,0.679,20,10,['deep adult standards']
1954-05-30 00:00:00,1954,Dean Martin,That's Amore,5vtJAOVULbRPP0Ux6PPmpP,0.6629999999999999,0.505,188467,0.155,0.0,10,0.101,-12.959,1,0.0336,79.221,4,0.463,59,16,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
1954-06-03 00:00:00,1954,Perry Como,Wanted,5tAipU3eQhBly8sJQyn5c8,0.879,0.36,184467,0.232,2.08e-05,1,0.374,-11.214,0,0.029,72.773,4,0.4270000000000001,25,2,"['adult standards', 'brill building pop', 'easy listening', 'lounge']"
1954-06-21 00:00:00,1954,Four Knights,I Get So Lonely,1LvJvqApB38VYkZDoFfhxC,0.7290000000000001,0.7979999999999999,127387,0.314,0.0,8,0.106,-11.845999999999998,1,0.0432,111.889,4,0.968,31,7,"['deep adult standards', 'vocal harmony group']"
1954-07-10 00:00:00,1954,Eddie Fisher,I Need You Now,0gxpt81ZzaX0x72k1NOojB,0.903,0.6,149093,0.202,0.0,0,0.35,-11.021,1,0.0329,118.224,3,0.74,25,13,"['adult standards', 'deep adult standards', 'easy listening', 'lounge']"
1954-07-10 01:00:00,1954,Eddie Fisher,Oh! My Pa-pa,0EIEvpiVxoXEn5GZWvG1RT,0.863,0.425,185627,0.188,0.0,10,0.34700000000000003,-9.927,1,0.0289,97.048,4,0.502,34,6,"['adult standards', 'deep adult standards', 'easy listening', 'lounge']"
1954-07-31 00:00:00,1954,Tony Martin,Here,1ckMtp20BzrrrszEkZa3Vr,0.933,0.294,187733,0.348,0.000323,0,0.135,-8.141,1,0.03,84.525,4,0.294,15,30,[]
1954-08-01 00:00:00,1954,Frank Sinatra,Young At Heart,0QbRfr3pJtHGxhIpIMYmbN,0.8420000000000001,0.285,174467,0.113,0.0,7,0.312,-21.134,1,0.0342,79.94800000000002,4,0.303,52,11,"['adult standards', 'easy listening', 'lounge']"
1954-09-07 00:00:00,1954,Patti Page,Changing Partners,64ZGxABmrreTNE8tnCGoGa,0.97,0.459,178640,0.138,0.000445,10,0.103,-13.807,1,0.0424,75.684,4,0.254,36,24,"['adult standards', 'brill building pop', 'easy listening', 'lounge']"
1954-09-07 01:00:00,1954,Patti Page,Cross Over The Bridge,6aQgRRJc84eM7Nsd3oydf3,0.8240000000000001,0.551,154133,0.334,0.0,6,0.309,-9.846,1,0.0816,82.853,4,0.762,19,14,"['adult standards', 'brill building pop', 'easy listening', 'lounge']"
1954-09-20 00:00:00,1954,Tony Bennett,Stranger In Paradise,1HUc5mDTIx8Ul2cxSiAkcj,0.853,0.28300000000000003,300333,0.326,8.62e-06,5,0.219,-9.091,1,0.0291,79.176,4,0.108,44,19,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
1954-11-09 00:00:00,1954,Doris Day,Secret Love,5wzjc23Qsn7wN75eLMvFEc,0.8909999999999999,0.28,219600,0.177,0.000161,11,0.114,-12.085,1,0.0315,132.359,4,0.221,41,9,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'swing', 'vocal jazz']"
1954-11-29 00:00:00,1954,Kitty Kallen,Little Things Mean A Lot,1KawenIjsHQcJAvvI2hJDy,0.8270000000000001,0.384,179148,0.156,0.0,8,0.108,-12.751,1,0.0409,84.934,4,0.35100000000000003,25,1,"['deep adult standards', 'torch song']"
1954-12-19 00:00:00,1954,Bill Haley and His Comets,"Shake, Rattle And Roll",5z2Gef9D3UgRquZXe7UUW4,0.206,0.662,149467,0.794,0.0,5,0.149,-6.942,1,0.152,168.106,3,0.841,51,26,"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']"
1955-01-01 00:00:00,1955,Frank Sinatra,Learnin' The Blues,6rNOKdqa2lThuBIJOZXSVa,0.516,0.489,181907,0.257,0.0,9,0.0578,-11.115,1,0.0363,127.012,4,0.593,53,14,"['adult standards', 'easy listening', 'lounge']"
1955-01-01 01:00:00,1955,Platters,Only You,0S8ibKBl3tjRmYbZhGHNhG,0.935,0.34,156560,0.309,0.0,3,0.135,-10.518,1,0.0284,79.913,4,0.339,63,29,"['adult standards', 'brill building pop', 'doo-wop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']"
1955-01-01 02:00:00,1955,Ames Brothers,The Naughty Lady Of Shady Lane,3OleN9UQIxeFyplFJmxtOF,0.846,0.687,171053,0.419,0.000155,1,0.0817,-10.897,1,0.0453,131.253,4,0.745,11,27,"['adult standards', 'deep adult standards', 'easy listening', 'vocal harmony group']"
1955-01-01 03:00:00,1955,Gisele Mackenzie,Hard To Get,0P1ws9oaDFFAqIEsUNwNWA,0.937,0.312,147640,0.0823,0.0,0,0.177,-14.026,1,0.0387,83.45,4,0.236,6,26,['deep adult standards']
1955-01-01 04:00:00,1955,Art Mooney,Honey Babe,14UggqQZn0ODPdPNJiRPQD,0.8440000000000001,0.594,174211,0.369,5.52e-06,4,0.243,-11.66,1,0.0905,122.957,4,0.889,0,23,['deep adult standards']
1955-01-01 05:00:00,1955,Fess Parker,The Ballad Of Davy Crockett,5hDKXaqNk8QuwZoEIDAJU9,0.586,0.616,177813,0.0844,0.0,0,0.107,-20.678,1,0.274,160.72,4,0.608,32,22,['movie tunes']
1955-01-01 06:00:00,1955,Al Hibbler,Unchained Melody,3YF6zq7DCD95eRf6VnaPCz,0.91,0.36,174027,0.344,0.0145,10,0.341,-8.11,1,0.0299,47.951,4,0.292,26,21,[]
1955-01-01 07:00:00,1955,Nat King Cole,A Blossom Fell,35eRfaVytfTFAr8QKX5urU,0.924,0.328,161773,0.0835,0.00555,7,0.299,-22.957,1,0.0321,84.726,3,0.325,28,20,"['adult standards', 'lounge', 'vocal jazz']"
1955-01-01 08:00:00,1955,Four Lads,Moments To Remember,3M6vVP9wlbGC10xZ654SDb,0.963,0.304,195133,0.292,0.00024900000000000004,7,0.205,-12.813,1,0.0278,84.022,4,0.376,30,17,"['adult standards', 'deep adult standards', 'vocal harmony group']"
1955-01-01 09:00:00,1955,Georgia Gibbs,Tweedle Dee,3ZZOsKLGW9nSoVqDd2qVhk,0.818,0.6579999999999999,154824,0.643,0.0,0,0.0525,-3.729,1,0.0709,170.32,4,0.877,18,16,['deep adult standards']
1955-01-01 10:00:00,1955,Perez Prado,Cherry Pink And Apple Blossom White,5HisVcYPaIB4uHdrnW6HCt,0.517,0.51,189640,0.344,0.754,3,0.107,-13.14,1,0.0454,118.274,4,0.7070000000000001,40,1,"['cuban rumba', 'latin jazz', 'mambo', 'space age pop']"
1955-01-01 11:00:00,1955,Mitch Miller,The Yellow Rose Of Texas,7985fUI9WlsIIrQuO9TBDh,0.835,0.7879999999999999,181067,0.878,8.79e-06,8,0.0892,-8.834,1,0.041,100.064,4,0.929,34,3,"['adult standards', 'easy listening']"
1955-01-01 12:00:00,1955,Pat Boone,Ain't That A Shame,6pTybvSMcw5spOS7d656rn,0.415,0.693,143893,0.591,0.000253,10,0.136,-5.249,1,0.0317,116.826,4,0.83,41,9,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']"
1955-01-01 13:00:00,1955,McGuire Sisters,Sincerely,6Sx4PiwaX9F3OnHn7FFFN9,0.7809999999999999,0.4320000000000001,177497,0.0761,0.0,1,0.0913,-18.941,1,0.0287,75.47800000000002,4,0.701,25,8,"['adult standards', 'deep adult standards', 'doo-wop', 'easy listening', 'vocal harmony group']"
1955-01-01 14:00:00,1955,Les Baxter,Unchained Melody,4dnbvB2Y3cZncApCwowEQx,0.206,0.242,153373,0.209,0.0289,7,0.139,-13.017,1,0.0324,93.267,4,0.221,27,5,"['adult standards', 'easy listening', 'exotica', 'laboratorio', 'library music', 'lounge']"
1955-01-31 00:00:00,1955,Four Aces,Love Is A Many Splendored Thing,7Kbb58gJ6iVO5F9pFCDsr7,0.8320000000000001,0.35100000000000003,183733,0.306,2.78e-06,2,0.343,-12.439,1,0.0324,76.53699999999998,4,0.27,40,7,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal harmony group']"
1955-02-14 00:00:00,1955,Tennessee Ernie Ford,The Ballad Of Davy Crockett,2naKswb5eMnt7ZiK5Gbfyz,0.787,0.8190000000000001,178840,0.362,0.0,2,0.15,-8.453,1,0.0552,126.738,4,0.512,33,24,"['bluegrass gospel', 'country boogie', 'country gospel', 'yodeling']"
1955-03-28 00:00:00,1955,Georgia Gibbs,Dance With Me Henry,0qDvEzkoLQlz7qordCAtPD,0.8590000000000001,0.664,138493,0.746,0.000304,7,0.112,-4.84,1,0.127,139.069,4,0.862,5,10,['deep adult standards']
1955-05-08 00:00:00,1955,Billy Vaughn,Melody Of Love,2MLh9Ne6LaDTyxCbxfaKAW,0.8759999999999999,0.179,183840,0.304,0.723,0,0.0911,-12.009,1,0.0347,86.52,3,0.22,5,12,"['adult standards', 'ballroom', 'easy listening', 'lounge', 'space age pop']"
1955-06-13 00:00:00,1955,Joan Weber,Let Me Go Lover,5fBSTM0c5NmgUffRQLvl40,0.915,0.379,143400,0.246,0.0,9,0.11,-10.28,1,0.0387,80.936,3,0.324,12,19,['deep adult standards']
1955-07-09 00:00:00,1955,Fontaine Sisters,Hearts Of Stone,3EEH2Vj37YKDILr1KD9Js8,0.625,0.654,125852,0.711,5.520000000000003e-05,5,0.407,-5.122999999999998,1,0.0553,173.01,4,0.967,3,15,[]
1955-08-30 00:00:00,1955,Chordettes,Mr. Sandman,47O5lXcK78Z3TIiGzuc18l,0.85,0.626,144200,0.535,0.0,9,0.0561,-4.441,1,0.0443,108.804,4,0.6709999999999999,54,18,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'rock-and-roll', 'vocal harmony group']"
1955-10-01 00:00:00,1955,Jaye P. Morgan,That's All I Want From You,5yg8TEXqfFane864dGU7jl,0.903,0.284,161720,0.248,0.0,1,0.194,-8.381,1,0.0406,78.581,4,0.499,3,28,['deep soft rock']
1955-10-26 00:00:00,1955,Perry Como,Ko Ko Mo,2Fvz7K44EzJardlk9DLYW4,0.955,0.6629999999999999,162160,0.371,0.0004730000000000001,9,0.16899999999999998,-12.86,0,0.103,166.472,4,0.8029999999999999,17,25,"['adult standards', 'brill building pop', 'easy listening', 'lounge']"
1955-11-14 00:00:00,1955,Bill Hayes,The Ballad Of Davy Crockett,2dhzKTNrxCYYbweK6aMDgY,0.789,0.507,144440,0.488,0.0,4,0.101,-10.87,1,0.184,174.015,4,0.813,0,6,[]
1955-11-24 00:00:00,1955,Roger Williams,Autumn Leaves,3hg2zWOJ0MCgvBCD8fzMgt,0.919,0.31,174600,0.381,0.294,2,0.101,-9.362,0,0.0293,107.953,4,0.226,39,4,"['adult standards', 'ballroom', 'easy listening', 'lounge']"
1955-12-19 00:00:00,1955,Bill Haley and His Comets,Rock Around The Clock,1uRKT2LRANv4baowBWHfDS,0.205,0.8109999999999999,129893,0.8590000000000001,3.73e-06,9,0.0761,-6.317,1,0.168,90.686,4,0.784,59,2,"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']"
1956-01-01 00:00:00,1956,Eddie Fisher,Dungaree Doll,6r2Ck6VPgCTOeJU6Jwdrqs,0.757,0.53,123581,0.731,0.0,8,0.0893,-2.522,1,0.103,166.389,4,0.685,10,56,"['adult standards', 'deep adult standards', 'easy listening', 'lounge']"
1956-01-01 01:00:00,1956,Frank Sinatra,Hey Jealous Lover,0FN30NVplziEHmuhHGXvvt,0.733,0.669,142373,0.325,0.0,9,0.0783,-9.189,1,0.0377,133.122,4,0.917,21,53,"['adult standards', 'easy listening', 'lounge']"
1956-01-01 02:00:00,1956,Lonnie Donegan,Rock Island Line,7rGOd1u0t68KyX95WJ7vnP,0.324,0.6,147693,0.511,0.0,2,0.233,-8.925,1,0.0854,114.407,4,0.442,28,50,"['merseybeat', 'rock-and-roll', 'skiffle']"
1956-01-01 03:00:00,1956,Teresa Brewer,A Tear Fell,0bGU6dQkSPJhAZW76J1V03,0.916,0.415,156400,0.158,0.0,2,0.17600000000000002,-16.15,1,0.0507,86.045,3,0.463,36,49,"['adult standards', 'deep adult standards']"
1956-01-01 04:00:00,1956,Teresa Brewer,Sweet Old Fashioned Girl,6FbnS8JnLUHjjooWIUz4Sm,0.809,0.701,178160,0.311,0.0,8,0.0577,-9.904,1,0.0946,115.826,4,0.6970000000000001,18,46,"['adult standards', 'deep adult standards']"
1956-01-01 05:00:00,1956,Don Cherry,Band Of Gold,1cn68NZRQSnergWSf1o1hd,0.929,0.435,155067,0.382,0.021,7,0.232,-9.958,1,0.0317,112.853,3,0.5670000000000001,39,38,[]
1956-01-01 06:00:00,1956,Eddie Fisher,Cindy Oh Cindy,6pmtq77GU5U0uxT8Bpspog,0.833,0.43,181991,0.633,2.65e-06,7,0.131,-2.101,1,0.0309,122.83,4,0.333,33,58,"['adult standards', 'deep adult standards', 'easy listening', 'lounge']"
1956-01-01 07:00:00,1956,Nervous Norvus,Transfusion,2P13qyFqIjxtWZxTHhiEFy,0.927,0.465,143680,0.7190000000000001,0.0046700000000000005,4,0.195,-9.371,1,0.41,101.083,3,0.7120000000000001,16,47,['song poem']
1956-01-01 08:00:00,1956,Gale Storm,Ivory Tower,0LvXSHKDwmqDx0vSA2WKe1,0.949,0.46,167389,0.34,1.05e-05,9,0.187,-5.7010000000000005,1,0.0276,78.877,3,0.3720000000000001,10,61,['deep adult standards']
1956-01-01 09:00:00,1956,Peggy Lee,Mr Wonderful,4G6jA7t2ylv1jj8D2HPprC,0.899,0.325,197973,0.0891,4.54e-05,7,0.556,-18.699,1,0.0348,110.567,3,0.172,37,91,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']"
1956-01-01 10:00:00,1956,Crew Cuts,Angels in the Sky,382IQGp28uNWy4ttSb6TEs,0.836,0.4920000000000001,144653,0.26,0.0,3,0.309,-9.099,1,0.029,109.09,3,0.445,4,65,"['doo-wop', 'vocal harmony group']"
1956-01-01 11:00:00,1956,Gale Storm,Why Do Fools Fall in Love,2qMCwucylNu7kurwk3OQhY,0.782,0.366,141188,0.902,0.0,3,0.151,-1.253,1,0.184,173.933,4,0.763,1,67,['deep adult standards']
1956-01-01 12:00:00,1956,Gale Storm,Teen Age Prayer,2ZU3HPWKFuTthwCp0TCZ7F,0.957,0.396,138105,0.454,0.0,0,0.17800000000000002,-4.936,1,0.0291,74.403,4,0.321,4,68,['deep adult standards']
1956-01-01 13:00:00,1956,Nat King Cole,That's All There Is to That,5cUO7Ap04EXm0DGwCNxOSH,0.843,0.4,141507,0.222,0.0,1,0.335,-14.635,1,0.0605,92.244,4,0.407,7,72,"['adult standards', 'lounge', 'vocal jazz']"
1956-01-01 14:00:00,1956,Pat Boone,Tutti-Frutti,5GWHzvmJIrGQ5F4m7MUtfN,0.455,0.311,144827,0.847,0.0,10,0.0791,-4.944,1,0.151,187.678,4,0.8,28,83,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']"
1956-01-01 15:00:00,1956,Nat King Cole,Night Lights,1VBPT1EzXAfy9cRmUOy1oc,0.657,0.361,169293,0.2,2.7399999999999995e-05,5,0.126,-16.623,0,0.0343,110.203,4,0.277,36,88,"['adult standards', 'lounge', 'vocal jazz']"
1956-01-01 16:00:00,1956,Fats Domino,My Blue Heaven,4KPRmkANvmJWcdgC2lD2tm,0.772,0.424,128120,0.608,0.00139,8,0.159,-10.697,1,0.0402,98.096,4,0.975,31,92,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
1956-01-01 17:00:00,1956,Clyde McPhatter,Treasure of Love,6M5M6lVxjO4NAv2UXf311r,0.534,0.529,130600,0.486,5.4899999999999986e-05,10,0.0969,-8.476,1,0.0327,107.223,3,0.76,21,93,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
1956-01-01 18:00:00,1956,Lawrence Welk,Tonight You Belong to Me,3H68fOKGfkeV48Zx63aYSZ,0.665,0.637,122160,0.335,0.0,9,0.0534,-7.8370000000000015,1,0.0287,124.914,4,0.789,29,96,"['easy listening', 'lounge', 'polka']"
1956-01-01 19:00:00,1956,Four Lads,Standing On The Corner,4DDuqcRrjG1XBma3hvaFFq,0.8029999999999999,0.588,171733,0.4920000000000001,4.47e-05,7,0.134,-9.955,1,0.0447,114.543,4,0.7509999999999999,27,29,"['adult standards', 'deep adult standards', 'vocal harmony group']"
1956-01-01 20:00:00,1956,Otis Williams and the Charms,Ivory Tower,5GpEJxGcC8BPZ76IAXGATt,0.879,0.6890000000000001,139200,0.33,0.00116,2,0.159,-9.243,1,0.0388,101.053,3,0.223,4,64,[]
1956-01-01 21:00:00,1956,Fats Domino,I'm In Love Again,4YwJx3IDgQQY75yGMXG8A0,0.77,0.7040000000000001,118600,0.396,0.0,1,0.0905,-11.135,1,0.0409,126.804,4,0.8959999999999999,30,25,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
1956-01-01 22:00:00,1956,Bill Doggett,Honky Tonk,4i8rf7zLJSyyTWvz6JbWik,0.599,0.6409999999999999,187320,0.618,0.772,5,0.112,-7.006,1,0.027000000000000003,104.894,4,0.6890000000000001,38,21,"['jazz organ', 'rhythm and blues', 'soul jazz']"
1956-01-01 23:00:00,1956,Four Lads,"No, Not Much",78m4H9n4iZ7pFkihsvuL1n,0.953,0.306,196733,0.28800000000000003,5.1e-05,8,0.0842,-11.278,1,0.0277,88.47,4,0.24,21,20,"['adult standards', 'deep adult standards', 'vocal harmony group']"
1956-01-02 00:00:00,1956,Les Baxter,The Poor People Of Paris,70gZnClysSHCBwI0H4qr5O,0.693,0.5670000000000001,146093,0.279,0.289,10,0.096,-11.763,1,0.0377,87.581,4,0.764,27,6,"['adult standards', 'easy listening', 'exotica', 'laboratorio', 'library music', 'lounge']"
1956-01-02 01:00:00,1956,Platters,The Great Pretender,2FkCjtQ1lYsf71s2FAS8hE,0.945,0.5820000000000001,157360,0.373,0.0,7,0.149,-9.476,1,0.0299,116.351,3,0.534,60,12,"['adult standards', 'brill building pop', 'doo-wop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']"
1956-01-02 02:00:00,1956,Nelson Riddle,Lisbon Antigua,07tMKurz0WxXRP7ktP2r8C,0.6940000000000001,0.469,157240,0.162,0.00104,0,0.0614,-16.607,1,0.03,79.95,4,0.484,29,3,"['adult standards', 'classic soundtrack', 'easy listening', 'exotica', 'lounge']"
1956-01-02 03:00:00,1956,Dean Martin,Memories Are Made Of This,4h0igWYayzteBtSNpWYQ9h,0.918,0.611,138080,0.179,0.0,4,0.109,-15.977,1,0.0488,133.07299999999998,4,0.556,54,9,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
1956-01-02 04:00:00,1956,Carl Perkins,Blue Suede Shoes,3Qylbx7tZcsP9RggQ6umUh,0.448,0.5479999999999999,134446,0.675,8.53e-05,4,0.297,-7.318,0,0.0364,168.891,4,0.965,53,18,"['rock-and-roll', 'rockabilly']"
1956-01-02 05:00:00,1956,Doris Day,Whatever Will Be Will Be (Que Sera Sera),6yhLR2sVn1IfsScVrR4ocr,0.8640000000000001,0.416,123360,0.341,0.0,9,0.7240000000000001,-10.749,1,0.0391,177.229,4,0.7759999999999999,63,7,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'swing', 'vocal jazz']"
1956-01-05 00:00:00,1956,Bill Haley and His Comets,See You Later Alligator,05eNEozACh10Rn0ewFnH8Y,0.272,0.6629999999999999,166840,0.758,0.0,10,0.319,-10.07,0,0.0571,157.19799999999995,4,0.8140000000000001,49,33,"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']"
